Prediction,Actual,Error %
186.5691999999999,260.78,28.457243653654444
186.5691999999999,260.78,28.457243653654444
229.49980000000008,260.78,11.994861569138699
229.49980000000008,260.78,11.994861569138699
131.39279999999997,6.33,1975.7156398104262
131.39279999999997,6.33,1975.7156398104262
70745.07319999996,65197.35,8.509123760398172
70745.07319999996,65197.35,8.509123760398172
70745.07319999996,65197.35,8.509123760398172
70745.07319999996,65197.35,8.509123760398172
72422.54279999998,79938.13,9.40175508233683
72422.54279999998,79938.13,9.40175508233683
72422.54279999998,79938.13,9.40175508233683
72422.54279999998,79938.13,9.40175508233683
180.81419999999991,264.93,31.7501981655532
180.81419999999991,264.93,31.7501981655532
224.83500000000004,264.93,15.134186388857424
224.83500000000004,264.93,15.134186388857424
136.66680000000005,6.45,2018.8651162790707
136.66680000000005,6.45,2018.8651162790707
69849.21519999995,66233.61,5.45886778630962
69849.21519999995,66233.61,5.45886778630962
69849.21519999995,66233.61,5.45886778630962
69849.21519999995,66233.61,5.45886778630962
72552.35519999996,82063.39,11.589863397064192
72552.35519999996,82063.39,11.589863397064192
72552.35519999996,82063.39,11.589863397064192
72552.35519999996,82063.39,11.589863397064192
171.84580000000008,232.82,26.18941671677687
171.84580000000008,232.82,26.18941671677687
236.75140000000007,232.82,1.6886006356842547
236.75140000000007,232.82,1.6886006356842547
113.403,5.73,1879.109947643979
113.403,5.73,1879.109947643979
62778.22759999997,58205.8,7.855621948328115
62778.22759999997,58205.8,7.855621948328115
62778.22759999997,58205.8,7.855621948328115
62778.22759999997,58205.8,7.855621948328115
65340.120400000065,70941.94,7.896343968039127
65340.120400000065,70941.94,7.896343968039127
65340.120400000065,70941.94,7.896343968039127
65340.120400000065,70941.94,7.896343968039127
177.4882,233.73,24.062721944123556
177.4882,233.73,24.062721944123556
209.15220000000005,233.73,10.51546656398406
209.15220000000005,233.73,10.51546656398406
143.88700000000006,5.78,2389.394463667821
143.88700000000006,5.78,2389.394463667821
67741.07240000003,58432.67,15.930133605053534
67741.07240000003,58432.67,15.930133605053534
67741.07240000003,58432.67,15.930133605053534
67741.07240000003,58432.67,15.930133605053534
69155.02160000001,70290.46,1.6153520691143564
69155.02160000001,70290.46,1.6153520691143564
69155.02160000001,70290.46,1.6153520691143564
69155.02160000001,70290.46,1.6153520691143564
258.4216000000001,275.8,6.301087744742525
