Prediction,Actual,Error %,,Average Error %
259.74,258.59,0.44471944,,
259.74,258.59,0.44471944,,
259.74,258.59,0.44471944,,
261.47,258.6,1.109822119,,
261.47,258.6,1.109822119,,
261.47,258.6,1.109822119,,
261.47,258.6,1.109822119,,
257.28,258.65,0.529673304,,
257.28,258.65,0.529673304,,
257.28,258.65,0.529673304,,
257.28,258.65,0.529673304,,
263.96,258.72,2.025355597,,
263.96,258.72,2.025355597,,
263.96,258.72,2.025355597,,
263.96,258.72,2.025355597,,
264.12,258.8,2.055641422,,
264.12,258.8,2.055641422,,
264.12,258.8,2.055641422,,
264.12,258.8,2.055641422,,
265.25,258.82,2.484352059,,
265.25,258.82,2.484352059,,
265.25,258.82,2.484352059,,
265.25,258.82,2.484352059,,
257.28,258.94,0.641075153,,
257.28,258.94,0.641075153,,
257.28,258.94,0.641075153,,
257.28,258.94,0.641075153,,
262.06,258.95,1.201004055,,
262.06,258.95,1.201004055,,
262.06,258.95,1.201004055,,
262.06,258.95,1.201004055,,
263.42,258.96,1.72227371,,
263.42,258.96,1.72227371,,
263.42,258.96,1.72227371,,
263.42,258.96,1.72227371,,
267.8,259.04,3.381717109,,
267.8,259.04,3.381717109,,
267.8,259.04,3.381717109,,
267.8,259.04,3.381717109,,
262.56,259.05,1.354950782,,
262.56,259.05,1.354950782,,
262.56,259.05,1.354950782,,
262.56,259.05,1.354950782,,
264.57,259.1,2.111153995,,
264.57,259.1,2.111153995,,
264.57,259.1,2.111153995,,
264.57,259.1,2.111153995,,
264.55,259.1,2.103434967,,
264.55,259.1,2.103434967,,
264.55,259.1,2.103434967,,
264.55,259.1,2.103434967,,
253.91,259.1,2.003087611,,
253.91,259.1,2.003087611,,
253.91,259.1,2.003087611,,
253.91,259.1,2.003087611,,
252.13,259.14,2.70510149,,
252.13,259.14,2.70510149,,
252.13,259.14,2.70510149,,
252.13,259.14,2.70510149,,
261.94,259.19,1.060997724,,
261.94,259.19,1.060997724,,
261.94,259.19,1.060997724,,
261.94,259.19,1.060997724,,
269.5,259.21,3.969754253,,
269.5,259.21,3.969754253,,
269.5,259.21,3.969754253,,
269.5,259.21,3.969754253,,
258.98,259.27,0.111852509,,
258.98,259.27,0.111852509,,
258.98,259.27,0.111852509,,
258.98,259.27,0.111852509,,
265.39,259.35,2.328899171,,
265.39,259.35,2.328899171,,
265.39,259.35,2.328899171,,
265.39,259.35,2.328899171,,
265.93,259.38,2.525252525,,
265.93,259.38,2.525252525,,
265.93,259.38,2.525252525,,
265.93,259.38,2.525252525,,
263.26,259.38,1.495874778,,
263.26,259.38,1.495874778,,
263.26,259.38,1.495874778,,
263.26,259.38,1.495874778,,
256.81,259.49,1.032795098,,
256.81,259.49,1.032795098,,
256.81,259.49,1.032795098,,
256.81,259.49,1.032795098,,
255.67,259.5,1.475915222,,
255.67,259.5,1.475915222,,
255.67,259.5,1.475915222,,
255.67,259.5,1.475915222,,
261.45,259.54,0.735917392,,
261.45,259.54,0.735917392,,
261.45,259.54,0.735917392,,
261.45,259.54,0.735917392,,
256.04,259.57,1.359941442,,
256.04,259.57,1.359941442,,
256.04,259.57,1.359941442,,
256.04,259.57,1.359941442,,
254.99,259.58,1.768241005,,
254.99,259.58,1.768241005,,
254.99,259.58,1.768241005,,
254.99,259.58,1.768241005,,
263.54,259.64,1.502079803,,
263.54,259.64,1.502079803,,
263.54,259.64,1.502079803,,
263.54,259.64,1.502079803,,
263.6,259.73,1.490008855,,
263.6,259.73,1.490008855,,
263.6,259.73,1.490008855,,
263.6,259.73,1.490008855,,
276.95,259.83,6.588923527,,
276.95,259.83,6.588923527,,
276.95,259.83,6.588923527,,
276.95,259.83,6.588923527,,
259.9,259.88,0.00769586,,
259.9,259.88,0.00769586,,
259.9,259.88,0.00769586,,
259.9,259.88,0.00769586,,
257.32,259.97,1.019348386,,
257.32,259.97,1.019348386,,
257.32,259.97,1.019348386,,
257.32,259.97,1.019348386,,
261.94,260.04,0.730656822,,
261.94,260.04,0.730656822,,
261.94,260.04,0.730656822,,
261.94,260.04,0.730656822,,
259.81,260.04,0.088447931,,
259.81,260.04,0.088447931,,
259.81,260.04,0.088447931,,
259.81,260.04,0.088447931,,
260.27,260.12,0.057665693,,
260.27,260.12,0.057665693,,
260.27,260.12,0.057665693,,
260.27,260.12,0.057665693,,
253.85,260.17,2.42918092,,
253.85,260.17,2.42918092,,
253.85,260.17,2.42918092,,
253.85,260.17,2.42918092,,
262.48,260.22,0.868495888,,
262.48,260.22,0.868495888,,
262.48,260.22,0.868495888,,
262.48,260.22,0.868495888,,
266.56,260.25,2.424591739,,
266.56,260.25,2.424591739,,
266.56,260.25,2.424591739,,
266.56,260.25,2.424591739,,
262.07,260.3,0.679984633,,
262.07,260.3,0.679984633,,
262.07,260.3,0.679984633,,
262.07,260.3,0.679984633,,
265.35,260.33,1.928321745,,
265.35,260.33,1.928321745,,
265.35,260.33,1.928321745,,
265.35,260.33,1.928321745,,
237.07,260.33,8.934813506,,
237.07,260.33,8.934813506,,
237.07,260.33,8.934813506,,
237.07,260.33,8.934813506,,
265.4,260.34,1.943612199,,
265.4,260.34,1.943612199,,
265.4,260.34,1.943612199,,
265.4,260.34,1.943612199,,
264.78,260.37,1.693743519,,
264.78,260.37,1.693743519,,
264.78,260.37,1.693743519,,
264.78,260.37,1.693743519,,
258.85,260.39,0.591420561,,
258.85,260.39,0.591420561,,
258.85,260.39,0.591420561,,
258.85,260.39,0.591420561,,
266.43,260.43,2.303882041,,
266.43,260.43,2.303882041,,
266.43,260.43,2.303882041,,
266.43,260.43,2.303882041,,
271.88,260.43,4.396574895,,
271.88,260.43,4.396574895,,
271.88,260.43,4.396574895,,
271.88,260.43,4.396574895,,
258.37,260.44,0.794808785,,
258.37,260.44,0.794808785,,
258.37,260.44,0.794808785,,
258.37,260.44,0.794808785,,
255.92,260.49,1.754385965,,
255.92,260.49,1.754385965,,
255.92,260.49,1.754385965,,
255.92,260.49,1.754385965,,
257.28,260.51,1.239875629,,
257.28,260.51,1.239875629,,
257.28,260.51,1.239875629,,
257.28,260.51,1.239875629,,
255.05,260.51,2.095888833,,
255.05,260.51,2.095888833,,
255.05,260.51,2.095888833,,
255.05,260.51,2.095888833,,
278.16,260.59,6.742392264,,
278.16,260.59,6.742392264,,
278.16,260.59,6.742392264,,
278.16,260.59,6.742392264,,
262.07,260.59,0.567941978,,
262.07,260.59,0.567941978,,
262.07,260.59,0.567941978,,
262.07,260.59,0.567941978,,
258.11,260.59,0.951686557,,
258.11,260.59,0.951686557,,
258.11,260.59,0.951686557,,
258.11,260.59,0.951686557,,
255.67,260.69,1.925658828,,
255.67,260.69,1.925658828,,
255.67,260.69,1.925658828,,
255.67,260.69,1.925658828,,
262.02,260.72,0.498619208,,
262.02,260.72,0.498619208,,
262.02,260.72,0.498619208,,
262.02,260.72,0.498619208,,
267.49,260.75,2.58485139,,
267.49,260.75,2.58485139,,
267.49,260.75,2.58485139,,
267.49,260.75,2.58485139,,
264.05,260.75,1.265580058,,
264.05,260.75,1.265580058,,
264.05,260.75,1.265580058,,
264.05,260.75,1.265580058,,
263.98,260.78,1.227087967,,
263.98,260.78,1.227087967,,
263.98,260.78,1.227087967,,
263.98,260.78,1.227087967,,
257.39,260.79,1.303730971,,
257.39,260.79,1.303730971,,
257.39,260.79,1.303730971,,
257.39,260.79,1.303730971,,
269.37,260.8,3.286042945,,
269.37,260.8,3.286042945,,
269.37,260.8,3.286042945,,
269.37,260.8,3.286042945,,
265.88,260.87,1.920496799,,
265.88,260.87,1.920496799,,
265.88,260.87,1.920496799,,
265.88,260.87,1.920496799,,
263,260.89,0.80876998,,
263,260.89,0.80876998,,
263,260.89,0.80876998,,
263,260.89,0.80876998,,
264.62,260.9,1.425833653,,
264.62,260.9,1.425833653,,
264.62,260.9,1.425833653,,
264.62,260.9,1.425833653,,
258.22,260.91,1.031006861,,
258.22,260.91,1.031006861,,
258.22,260.91,1.031006861,,
258.22,260.91,1.031006861,,
251.27,261.09,3.761155157,,
251.27,261.09,3.761155157,,
251.27,261.09,3.761155157,,
251.27,261.09,3.761155157,,
266.65,261.11,2.121711156,,
266.65,261.11,2.121711156,,
266.65,261.11,2.121711156,,
266.65,261.11,2.121711156,,
264.93,261.11,1.462984949,,
264.93,261.11,1.462984949,,
264.93,261.11,1.462984949,,
264.93,261.11,1.462984949,,
259.18,261.12,0.742953431,,
259.18,261.12,0.742953431,,
259.18,261.12,0.742953431,,
259.18,261.12,0.742953431,,
262.68,261.19,0.570465944,,
262.68,261.19,0.570465944,,
262.68,261.19,0.570465944,,
262.68,261.19,0.570465944,,
266.22,261.22,1.914095399,,
266.22,261.22,1.914095399,,
266.22,261.22,1.914095399,,
266.22,261.22,1.914095399,,
261.83,261.27,0.214337658,,
261.83,261.27,0.214337658,,
261.83,261.27,0.214337658,,
261.83,261.27,0.214337658,,
263.02,261.28,0.665952235,,
263.02,261.28,0.665952235,,
263.02,261.28,0.665952235,,
263.02,261.28,0.665952235,,
261.63,261.41,0.084158984,,
261.63,261.41,0.084158984,,
261.63,261.41,0.084158984,,
261.63,261.41,0.084158984,,
254.99,261.47,2.478295789,,
254.99,261.47,2.478295789,,
254.99,261.47,2.478295789,,
254.99,261.47,2.478295789,,
257.28,261.47,1.602478296,,
257.28,261.47,1.602478296,,
257.28,261.47,1.602478296,,
257.28,261.47,1.602478296,,
260.1,261.49,0.531569085,,
260.1,261.49,0.531569085,,
260.1,261.49,0.531569085,,
260.1,261.49,0.531569085,,
232,261.5,11.28107075,,
232,261.5,11.28107075,,
232,261.5,11.28107075,,
232,261.5,11.28107075,,
265.36,261.51,1.472219036,,
265.36,261.51,1.472219036,,
265.36,261.51,1.472219036,,
265.36,261.51,1.472219036,,
259.73,261.57,0.703444585,,
259.73,261.57,0.703444585,,
259.73,261.57,0.703444585,,
259.73,261.57,0.703444585,,
262.11,261.58,0.202614879,,
262.11,261.58,0.202614879,,
262.11,261.58,0.202614879,,
262.11,261.58,0.202614879,,
261.75,261.59,0.061164418,,
261.75,261.59,0.061164418,,
261.75,261.59,0.061164418,,
261.75,261.59,0.061164418,,
262.48,261.59,0.340227073,,
262.48,261.59,0.340227073,,
262.48,261.59,0.340227073,,
262.48,261.59,0.340227073,,
256.01,261.61,2.140590956,,
256.01,261.61,2.140590956,,
256.01,261.61,2.140590956,,
256.01,261.61,2.140590956,,
269.66,261.64,3.065280538,,
269.66,261.64,3.065280538,,
269.66,261.64,3.065280538,,
269.66,261.64,3.065280538,,
262.8,261.65,0.439518441,,
262.8,261.65,0.439518441,,
262.8,261.65,0.439518441,,
262.8,261.65,0.439518441,,
259.21,261.68,0.943900948,,
259.21,261.68,0.943900948,,
259.21,261.68,0.943900948,,
259.21,261.68,0.943900948,,
261.34,261.7,0.137562094,,
261.34,261.7,0.137562094,,
261.34,261.7,0.137562094,,
261.34,261.7,0.137562094,,
244,261.72,6.770594529,,
244,261.72,6.770594529,,
244,261.72,6.770594529,,
244,261.72,6.770594529,,
264.4,261.8,0.993124523,,
264.4,261.8,0.993124523,,
264.4,261.8,0.993124523,,
264.4,261.8,0.993124523,,
265.3,261.81,1.333027768,,
265.3,261.81,1.333027768,,
265.3,261.81,1.333027768,,
265.3,261.81,1.333027768,,
261.45,261.88,0.164197342,,
261.45,261.88,0.164197342,,
261.45,261.88,0.164197342,,
261.45,261.88,0.164197342,,
257.59,261.88,1.63815488,,
257.59,261.88,1.63815488,,
257.59,261.88,1.63815488,,
257.59,261.88,1.63815488,,
266.43,261.95,1.710250048,,
266.43,261.95,1.710250048,,
266.43,261.95,1.710250048,,
266.43,261.95,1.710250048,,
263.2,261.95,0.477190303,,
263.2,261.95,0.477190303,,
263.2,261.95,0.477190303,,
263.2,261.95,0.477190303,,
257.33,261.96,1.767445412,,
257.33,261.96,1.767445412,,
257.33,261.96,1.767445412,,
257.33,261.96,1.767445412,,
264.36,261.98,0.908466295,,
264.36,261.98,0.908466295,,
264.36,261.98,0.908466295,,
264.36,261.98,0.908466295,,
249.08,262.01,4.934926148,,
249.08,262.01,4.934926148,,
249.08,262.01,4.934926148,,
249.08,262.01,4.934926148,,
262.4,262.02,0.145027097,,
262.4,262.02,0.145027097,,
262.4,262.02,0.145027097,,
262.4,262.02,0.145027097,,
262.06,262.06,0,,
262.06,262.06,0,,
262.06,262.06,0,,
262.06,262.06,0,,
262.06,262.06,0,,
262.06,262.06,0,,
262.06,262.06,0,,
262.06,262.06,0,,
269.67,262.07,2.899988553,,
269.67,262.07,2.899988553,,
269.67,262.07,2.899988553,,
269.67,262.07,2.899988553,,
265.32,262.09,1.232401084,,
265.32,262.09,1.232401084,,
265.32,262.09,1.232401084,,
265.32,262.09,1.232401084,,
267.3,262.1,1.983975582,,
267.3,262.1,1.983975582,,
267.3,262.1,1.983975582,,
267.3,262.1,1.983975582,,
259.81,262.12,0.881275752,,
259.81,262.12,0.881275752,,
259.81,262.12,0.881275752,,
259.81,262.12,0.881275752,,
262.34,262.17,0.064843422,,
262.34,262.17,0.064843422,,
262.34,262.17,0.064843422,,
262.34,262.17,0.064843422,,
259.74,262.18,0.930658326,,
259.74,262.18,0.930658326,,
259.74,262.18,0.930658326,,
259.74,262.18,0.930658326,,
265.3,262.2,1.182303585,,
265.3,262.2,1.182303585,,
265.3,262.2,1.182303585,,
265.3,262.2,1.182303585,,
256.81,262.23,2.066887847,,
256.81,262.23,2.066887847,,
256.81,262.23,2.066887847,,
256.81,262.23,2.066887847,,
259.18,262.26,1.174407077,,
259.18,262.26,1.174407077,,
259.18,262.26,1.174407077,,
259.18,262.26,1.174407077,,
261.94,262.33,0.148667709,,
261.94,262.33,0.148667709,,
261.94,262.33,0.148667709,,
261.94,262.33,0.148667709,,
262.8,262.34,0.175344972,,
262.8,262.34,0.175344972,,
262.8,262.34,0.175344972,,
262.8,262.34,0.175344972,,
265.23,262.34,1.101623847,,
265.23,262.34,1.101623847,,
265.23,262.34,1.101623847,,
265.23,262.34,1.101623847,,
260.73,262.37,0.625071464,,
260.73,262.37,0.625071464,,
260.73,262.37,0.625071464,,
260.73,262.37,0.625071464,,
270.92,262.38,3.254821252,,
270.92,262.38,3.254821252,,
270.92,262.38,3.254821252,,
270.92,262.38,3.254821252,,
259.79,262.42,1.002210197,,
259.79,262.42,1.002210197,,
259.79,262.42,1.002210197,,
259.79,262.42,1.002210197,,
255.66,262.48,2.598293203,,
255.66,262.48,2.598293203,,
255.66,262.48,2.598293203,,
255.66,262.48,2.598293203,,
271.76,262.49,3.531563107,,
271.76,262.49,3.531563107,,
271.76,262.49,3.531563107,,
271.76,262.49,3.531563107,,
259.73,262.5,1.055238095,,
259.73,262.5,1.055238095,,
259.73,262.5,1.055238095,,
259.73,262.5,1.055238095,,
264.12,262.51,0.613309969,,
264.12,262.51,0.613309969,,
264.12,262.51,0.613309969,,
264.12,262.51,0.613309969,,
265.37,262.53,1.08178113,,
265.37,262.53,1.08178113,,
265.37,262.53,1.08178113,,
265.37,262.53,1.08178113,,
265.39,262.54,1.085548869,,
265.39,262.54,1.085548869,,
265.39,262.54,1.085548869,,
265.39,262.54,1.085548869,,
257.28,262.56,2.010968921,,
257.28,262.56,2.010968921,,
257.28,262.56,2.010968921,,
257.28,262.56,2.010968921,,
260.55,262.71,0.822199383,,
260.55,262.71,0.822199383,,
260.55,262.71,0.822199383,,
260.55,262.71,0.822199383,,
256.67,262.74,2.310268707,,
256.67,262.74,2.310268707,,
256.67,262.74,2.310268707,,
256.67,262.74,2.310268707,,
255.99,262.75,2.572787821,,
255.99,262.75,2.572787821,,
255.99,262.75,2.572787821,,
255.99,262.75,2.572787821,,
270.51,262.76,2.949459583,,
270.51,262.76,2.949459583,,
270.51,262.76,2.949459583,,
270.51,262.76,2.949459583,,
257.59,262.76,1.967574973,,
257.59,262.76,1.967574973,,
257.59,262.76,1.967574973,,
257.59,262.76,1.967574973,,
257.28,262.79,2.09673123,,
257.28,262.79,2.09673123,,
257.28,262.79,2.09673123,,
257.28,262.79,2.09673123,,
262.24,262.81,0.216886724,,
262.24,262.81,0.216886724,,
262.24,262.81,0.216886724,,
262.24,262.81,0.216886724,,
267.49,262.81,1.780754157,,
267.49,262.81,1.780754157,,
267.49,262.81,1.780754157,,
267.49,262.81,1.780754157,,
262.45,262.83,0.144580147,,
262.45,262.83,0.144580147,,
262.45,262.83,0.144580147,,
262.45,262.83,0.144580147,,
259.21,262.93,1.414825239,,
259.21,262.93,1.414825239,,
259.21,262.93,1.414825239,,
259.21,262.93,1.414825239,,
261.34,262.94,0.608503841,,
261.34,262.94,0.608503841,,
261.34,262.94,0.608503841,,
261.34,262.94,0.608503841,,
263.71,262.94,0.292842474,,
263.71,262.94,0.292842474,,
263.71,262.94,0.292842474,,
263.71,262.94,0.292842474,,
262.4,263.03,0.239516405,,
262.4,263.03,0.239516405,,
262.4,263.03,0.239516405,,
262.4,263.03,0.239516405,,
266.14,263.06,1.170835551,,
266.14,263.06,1.170835551,,
266.14,263.06,1.170835551,,
266.14,263.06,1.170835551,,
258.32,263.09,1.813067771,,
258.32,263.09,1.813067771,,
258.32,263.09,1.813067771,,
258.32,263.09,1.813067771,,
257.17,263.17,2.279895125,,
257.17,263.17,2.279895125,,
257.17,263.17,2.279895125,,
257.17,263.17,2.279895125,,
267.74,263.19,1.728789088,,
267.74,263.19,1.728789088,,
267.74,263.19,1.728789088,,
267.74,263.19,1.728789088,,
268.2,263.22,1.891953499,,
268.2,263.22,1.891953499,,
268.2,263.22,1.891953499,,
268.2,263.22,1.891953499,,
263.41,263.22,0.072182965,,
263.41,263.22,0.072182965,,
263.41,263.22,0.072182965,,
263.41,263.22,0.072182965,,
264.15,263.22,0.353316617,,
264.15,263.22,0.353316617,,
264.15,263.22,0.353316617,,
264.15,263.22,0.353316617,,
266.22,263.23,1.135888766,,
266.22,263.23,1.135888766,,
266.22,263.23,1.135888766,,
266.22,263.23,1.135888766,,
257.59,263.23,2.142612924,,
257.59,263.23,2.142612924,,
257.59,263.23,2.142612924,,
257.59,263.23,2.142612924,,
258.18,263.24,1.922200274,,
258.18,263.24,1.922200274,,
258.18,263.24,1.922200274,,
258.18,263.24,1.922200274,,
259.21,263.34,1.568314726,,
259.21,263.34,1.568314726,,
259.21,263.34,1.568314726,,
259.21,263.34,1.568314726,,
259.72,263.36,1.382138518,,
259.72,263.36,1.382138518,,
259.72,263.36,1.382138518,,
259.72,263.36,1.382138518,,
268.84,263.39,2.069174988,,
268.84,263.39,2.069174988,,
268.84,263.39,2.069174988,,
268.84,263.39,2.069174988,,
261.55,263.4,0.702353834,,
261.55,263.4,0.702353834,,
261.55,263.4,0.702353834,,
261.55,263.4,0.702353834,,
267.02,263.44,1.358943213,,
267.02,263.44,1.358943213,,
267.02,263.44,1.358943213,,
267.02,263.44,1.358943213,,
272.26,263.48,3.332321239,,
272.26,263.48,3.332321239,,
272.26,263.48,3.332321239,,
272.26,263.48,3.332321239,,
256,263.49,2.842612623,,
256,263.49,2.842612623,,
256,263.49,2.842612623,,
256,263.49,2.842612623,,
276.11,263.51,4.781602216,,
276.11,263.51,4.781602216,,
276.11,263.51,4.781602216,,
276.11,263.51,4.781602216,,
259.72,263.51,1.438275587,,
259.72,263.51,1.438275587,,
259.72,263.51,1.438275587,,
259.72,263.51,1.438275587,,
261.63,263.51,0.71344541,,
261.63,263.51,0.71344541,,
261.63,263.51,0.71344541,,
261.63,263.51,0.71344541,,
265.71,263.56,0.815753529,,
265.71,263.56,0.815753529,,
265.71,263.56,0.815753529,,
265.71,263.56,0.815753529,,
262.95,263.6,0.246585736,,
262.95,263.6,0.246585736,,
262.95,263.6,0.246585736,,
262.95,263.6,0.246585736,,
264.75,263.62,0.428647295,,
264.75,263.62,0.428647295,,
264.75,263.62,0.428647295,,
264.75,263.62,0.428647295,,
260.55,263.62,1.164555041,,
260.55,263.62,1.164555041,,
260.55,263.62,1.164555041,,
260.55,263.62,1.164555041,,
270.64,263.62,2.662923906,,
270.64,263.62,2.662923906,,
270.64,263.62,2.662923906,,
270.64,263.62,2.662923906,,
264.75,263.63,0.424837841,,
264.75,263.63,0.424837841,,
264.75,263.63,0.424837841,,
264.75,263.63,0.424837841,,
259.52,263.63,1.559003148,,
259.52,263.63,1.559003148,,
259.52,263.63,1.559003148,,
259.52,263.63,1.559003148,,
264.75,263.67,0.409602913,,
264.75,263.67,0.409602913,,
264.75,263.67,0.409602913,,
264.75,263.67,0.409602913,,
262.48,263.69,0.45887216,,
262.48,263.69,0.45887216,,
262.48,263.69,0.45887216,,
262.48,263.69,0.45887216,,
264.21,263.85,0.13644116,,
264.21,263.85,0.13644116,,
264.21,263.85,0.13644116,,
264.21,263.85,0.13644116,,
262.24,263.97,0.655377505,,
262.24,263.97,0.655377505,,
262.24,263.97,0.655377505,,
262.24,263.97,0.655377505,,
258.88,263.99,1.935679382,,
258.88,263.99,1.935679382,,
258.88,263.99,1.935679382,,
258.88,263.99,1.935679382,,
263.2,264.03,0.314358217,,
263.2,264.03,0.314358217,,
263.2,264.03,0.314358217,,
263.2,264.03,0.314358217,,
267.97,264.06,1.480724078,,
267.97,264.06,1.480724078,,
267.97,264.06,1.480724078,,
267.97,264.06,1.480724078,,
260.15,264.15,1.514291122,,
260.15,264.15,1.514291122,,
260.15,264.15,1.514291122,,
260.15,264.15,1.514291122,,
267.43,264.18,1.230221818,,
267.43,264.18,1.230221818,,
267.43,264.18,1.230221818,,
267.43,264.18,1.230221818,,
262.22,264.18,0.741918389,,
262.22,264.18,0.741918389,,
262.22,264.18,0.741918389,,
262.22,264.18,0.741918389,,
262.04,264.21,0.821316377,,
262.04,264.21,0.821316377,,
262.04,264.21,0.821316377,,
262.04,264.21,0.821316377,,
263.9,264.23,0.124891193,,
263.9,264.23,0.124891193,,
263.9,264.23,0.124891193,,
263.9,264.23,0.124891193,,
268.54,264.23,1.631154676,,
268.54,264.23,1.631154676,,
268.54,264.23,1.631154676,,
268.54,264.23,1.631154676,,
265.15,264.29,0.325400129,,
265.15,264.29,0.325400129,,
265.15,264.29,0.325400129,,
265.15,264.29,0.325400129,,
264.12,264.31,0.071885286,,
264.12,264.31,0.071885286,,
264.12,264.31,0.071885286,,
264.12,264.31,0.071885286,,
262.95,264.32,0.518311138,,
262.95,264.32,0.518311138,,
262.95,264.32,0.518311138,,
262.95,264.32,0.518311138,,
271.3,264.32,2.640738499,,
271.3,264.32,2.640738499,,
271.3,264.32,2.640738499,,
271.3,264.32,2.640738499,,
257.39,264.36,2.636556211,,
257.39,264.36,2.636556211,,
257.39,264.36,2.636556211,,
257.39,264.36,2.636556211,,
262.76,264.41,0.624030861,,
262.76,264.41,0.624030861,,
262.76,264.41,0.624030861,,
262.76,264.41,0.624030861,,
267.07,264.49,0.97546221,,
267.07,264.49,0.97546221,,
267.07,264.49,0.97546221,,
267.07,264.49,0.97546221,,
267.19,264.55,0.997920998,,
267.19,264.55,0.997920998,,
267.19,264.55,0.997920998,,
267.19,264.55,0.997920998,,
263.02,264.56,0.582098579,,
263.02,264.56,0.582098579,,
263.02,264.56,0.582098579,,
263.02,264.56,0.582098579,,
266.1,264.59,0.570694282,,
266.1,264.59,0.570694282,,
266.1,264.59,0.570694282,,
266.1,264.59,0.570694282,,
264.21,264.63,0.158712164,,
264.21,264.63,0.158712164,,
264.21,264.63,0.158712164,,
264.21,264.63,0.158712164,,
261.95,264.64,1.016475212,,
261.95,264.64,1.016475212,,
261.95,264.64,1.016475212,,
261.95,264.64,1.016475212,,
267.49,264.65,1.073115435,,
267.49,264.65,1.073115435,,
267.49,264.65,1.073115435,,
267.49,264.65,1.073115435,,
260.03,264.66,1.749414343,,
260.03,264.66,1.749414343,,
260.03,264.66,1.749414343,,
260.03,264.66,1.749414343,,
259.72,264.66,1.866545757,,
259.72,264.66,1.866545757,,
259.72,264.66,1.866545757,,
259.72,264.66,1.866545757,,
267.43,264.67,1.042808025,,
267.43,264.67,1.042808025,,
267.43,264.67,1.042808025,,
267.43,264.67,1.042808025,,
267.01,264.7,0.87268606,,
267.01,264.7,0.87268606,,
267.01,264.7,0.87268606,,
267.01,264.7,0.87268606,,
264.57,264.7,0.049112202,,
264.57,264.7,0.049112202,,
264.57,264.7,0.049112202,,
264.57,264.7,0.049112202,,
261.48,264.71,1.220203241,,
261.48,264.71,1.220203241,,
261.48,264.71,1.220203241,,
261.48,264.71,1.220203241,,
270.22,264.77,2.058390301,,
270.22,264.77,2.058390301,,
270.22,264.77,2.058390301,,
270.22,264.77,2.058390301,,
270.34,264.83,2.080579995,,
270.34,264.83,2.080579995,,
270.34,264.83,2.080579995,,
270.34,264.83,2.080579995,,
281.13,264.84,6.150883552,,
281.13,264.84,6.150883552,,
281.13,264.84,6.150883552,,
281.13,264.84,6.150883552,,
267.11,264.86,0.849505399,,
267.11,264.86,0.849505399,,
267.11,264.86,0.849505399,,
267.11,264.86,0.849505399,,
268.62,264.89,1.408131677,,
268.62,264.89,1.408131677,,
268.62,264.89,1.408131677,,
268.62,264.89,1.408131677,,
269.84,264.9,1.864854662,,
269.84,264.9,1.864854662,,
269.84,264.9,1.864854662,,
269.84,264.9,1.864854662,,
262.07,264.9,1.068327671,,
262.07,264.9,1.068327671,,
262.07,264.9,1.068327671,,
262.07,264.9,1.068327671,,
263.98,264.93,0.358585287,,
263.98,264.93,0.358585287,,
263.98,264.93,0.358585287,,
263.98,264.93,0.358585287,,
268.71,265,1.4,,
268.71,265,1.4,,
268.71,265,1.4,,
268.71,265,1.4,,
255.92,265.02,3.433703117,,
255.92,265.02,3.433703117,,
255.92,265.02,3.433703117,,
255.92,265.02,3.433703117,,
265.25,265.03,0.083009471,,
265.25,265.03,0.083009471,,
265.25,265.03,0.083009471,,
265.25,265.03,0.083009471,,
267.3,265.06,0.845091677,,
267.3,265.06,0.845091677,,
267.3,265.06,0.845091677,,
267.3,265.06,0.845091677,,
283.61,265.08,6.990342538,,
283.61,265.08,6.990342538,,
283.61,265.08,6.990342538,,
283.61,265.08,6.990342538,,
270.12,265.1,1.893625047,,
270.12,265.1,1.893625047,,
270.12,265.1,1.893625047,,
270.12,265.1,1.893625047,,
265.25,265.12,0.0490344,,
265.25,265.12,0.0490344,,
265.25,265.12,0.0490344,,
265.25,265.12,0.0490344,,
271.98,265.16,2.572031981,,
271.98,265.16,2.572031981,,
271.98,265.16,2.572031981,,
271.98,265.16,2.572031981,,
266.45,265.19,0.475131038,,
266.45,265.19,0.475131038,,
266.45,265.19,0.475131038,,
266.45,265.19,0.475131038,,
268.31,265.19,1.176514952,,
268.31,265.19,1.176514952,,
268.31,265.19,1.176514952,,
268.31,265.19,1.176514952,,
265.99,265.2,0.297888386,,
265.99,265.2,0.297888386,,
265.99,265.2,0.297888386,,
265.99,265.2,0.297888386,,
257.54,265.26,2.910352107,,
257.54,265.26,2.910352107,,
257.54,265.26,2.910352107,,
257.54,265.26,2.910352107,,
263.43,265.29,0.70111953,,
263.43,265.29,0.70111953,,
263.43,265.29,0.70111953,,
263.43,265.29,0.70111953,,
256.29,265.33,3.407077978,,
256.29,265.33,3.407077978,,
256.29,265.33,3.407077978,,
256.29,265.33,3.407077978,,
252.14,265.35,4.978330507,,
252.14,265.35,4.978330507,,
252.14,265.35,4.978330507,,
252.14,265.35,4.978330507,,
268.14,265.36,1.047633404,,
268.14,265.36,1.047633404,,
268.14,265.36,1.047633404,,
268.14,265.36,1.047633404,,
264.62,265.38,0.286381792,,
264.62,265.38,0.286381792,,
264.62,265.38,0.286381792,,
264.62,265.38,0.286381792,,
265.4,265.4,0,,
265.4,265.4,0,,
265.4,265.4,0,,
265.4,265.4,0,,
266.21,265.45,0.286306272,,
266.21,265.45,0.286306272,,
266.21,265.45,0.286306272,,
266.21,265.45,0.286306272,,
