Prediction,Actual,Error %
198.1868,260.78,24.00230078993787
198.1868,260.78,24.00230078993787
257.8619999999999,260.78,1.1189508397883516
257.8619999999999,260.78,1.1189508397883516
117.40720000000005,6.33,1754.7740916271728
117.40720000000005,6.33,1754.7740916271728
68143.25000000004,65197.35,4.518435181798103
68143.25000000004,65197.35,4.518435181798103
68143.25000000004,65197.35,4.518435181798103
68143.25000000004,65197.35,4.518435181798103
75527.28640000003,79938.13,5.5178218454697125
75527.28640000003,79938.13,5.5178218454697125
75527.28640000003,79938.13,5.5178218454697125
75527.28640000003,79938.13,5.5178218454697125
187.85520000000005,264.93,29.092515003963292
187.85520000000005,264.93,29.092515003963292
256.3943999999999,264.93,3.221832182085872
256.3943999999999,264.93,3.221832182085872
107.11200000000002,6.45,1560.651162790698
107.11200000000002,6.45,1560.651162790698
69293.80240000003,66233.61,4.620301384750173
69293.80240000003,66233.61,4.620301384750173
69293.80240000003,66233.61,4.620301384750173
69293.80240000003,66233.61,4.620301384750173
74374.24440000001,82063.39,9.36976354498637
74374.24440000001,82063.39,9.36976354498637
74374.24440000001,82063.39,9.36976354498637
74374.24440000001,82063.39,9.36976354498637
176.55160000000004,232.82,24.16819860836696
176.55160000000004,232.82,24.16819860836696
231.22600000000006,232.82,0.6846490851301166
231.22600000000006,232.82,0.6846490851301166
95.15000000000002,5.73,1560.558464223386
95.15000000000002,5.73,1560.558464223386
60037.181999999964,58205.8,3.146390909496925
60037.181999999964,58205.8,3.146390909496925
60037.181999999964,58205.8,3.146390909496925
60037.181999999964,58205.8,3.146390909496925
66535.38320000003,70941.94,6.2114974583440725
66535.38320000003,70941.94,6.2114974583440725
66535.38320000003,70941.94,6.2114974583440725
66535.38320000003,70941.94,6.2114974583440725
181.94840000000005,233.73,22.15445171779401
181.94840000000005,233.73,22.15445171779401
239.33800000000008,233.73,2.3993496769777476
239.33800000000008,233.73,2.3993496769777476
113.7648,5.78,1868.2491349480965
113.7648,5.78,1868.2491349480965
68166.26360000003,58432.67,16.65779366234683
68166.26360000003,58432.67,16.65779366234683
68166.26360000003,58432.67,16.65779366234683
68166.26360000003,58432.67,16.65779366234683
69619.3868,70290.46,0.9547144804572533
69619.3868,70290.46,0.9547144804572533
69619.3868,70290.46,0.9547144804572533
