Prediction,Actual,Error %,,Average Error %
269.875,271.81,0.711894338,,
269.875,271.81,0.711894338,,
269.875,271.81,0.711894338,,
271.09,271.87,0.286901828,,
271.09,271.87,0.286901828,,
271.09,271.87,0.286901828,,
271.09,271.87,0.286901828,,
271.315,271.88,0.20781227,,
271.315,271.88,0.20781227,,
271.315,271.88,0.20781227,,
271.315,271.88,0.20781227,,
272.875,271.88,0.365970281,,
272.875,271.88,0.365970281,,
272.875,271.88,0.365970281,,
272.875,271.88,0.365970281,,
276.81,271.9,1.80581096,,
276.81,271.9,1.80581096,,
276.81,271.9,1.80581096,,
276.81,271.9,1.80581096,,
261.465,271.93,3.848416872,,
261.465,271.93,3.848416872,,
261.465,271.93,3.848416872,,
261.465,271.93,3.848416872,,
278.72,271.93,2.496966131,,
278.72,271.93,2.496966131,,
278.72,271.93,2.496966131,,
278.72,271.93,2.496966131,,
276.285,271.94,1.597778922,,
276.285,271.94,1.597778922,,
276.285,271.94,1.597778922,,
276.285,271.94,1.597778922,,
267.255,271.99,1.740872826,,
267.255,271.99,1.740872826,,
267.255,271.99,1.740872826,,
267.255,271.99,1.740872826,,
263.265,271.99,3.207838523,,
263.265,271.99,3.207838523,,
263.265,271.99,3.207838523,,
263.265,271.99,3.207838523,,
265.595,272.01,2.358369178,,
265.595,272.01,2.358369178,,
265.595,272.01,2.358369178,,
265.595,272.01,2.358369178,,
277.525,272.06,2.00874807,,
277.525,272.06,2.00874807,,
277.525,272.06,2.00874807,,
277.525,272.06,2.00874807,,
263.21,272.07,3.256514867,,
263.21,272.07,3.256514867,,
263.21,272.07,3.256514867,,
263.21,272.07,3.256514867,,
271.885,272.09,0.075342717,,
271.885,272.09,0.075342717,,
271.885,272.09,0.075342717,,
271.885,272.09,0.075342717,,
273.64,272.1,0.565968394,,
273.64,272.1,0.565968394,,
273.64,272.1,0.565968394,,
273.64,272.1,0.565968394,,
265.705,272.11,2.353827496,,
265.705,272.11,2.353827496,,
265.705,272.11,2.353827496,,
265.705,272.11,2.353827496,,
264.255,272.16,2.904541446,,
264.255,272.16,2.904541446,,
264.255,272.16,2.904541446,,
264.255,272.16,2.904541446,,
266.665,272.18,2.02623264,,
266.665,272.18,2.02623264,,
266.665,272.18,2.02623264,,
266.665,272.18,2.02623264,,
270.63,272.18,0.569476082,,
270.63,272.18,0.569476082,,
270.63,272.18,0.569476082,,
270.63,272.18,0.569476082,,
274.645,272.19,0.901943495,,
274.645,272.19,0.901943495,,
274.645,272.19,0.901943495,,
274.645,272.19,0.901943495,,
277.645,272.19,2.004114773,,
277.645,272.19,2.004114773,,
277.645,272.19,2.004114773,,
277.645,272.19,2.004114773,,
270.205,272.22,0.740210124,,
270.205,272.22,0.740210124,,
270.205,272.22,0.740210124,,
270.205,272.22,0.740210124,,
268.32,272.22,1.432664756,,
268.32,272.22,1.432664756,,
268.32,272.22,1.432664756,,
268.32,272.22,1.432664756,,
278.09,272.22,2.156344133,,
278.09,272.22,2.156344133,,
278.09,272.22,2.156344133,,
278.09,272.22,2.156344133,,
264.315,272.23,2.90746795,,
264.315,272.23,2.90746795,,
264.315,272.23,2.90746795,,
264.315,272.23,2.90746795,,
275.385,272.24,1.155230679,,
275.385,272.24,1.155230679,,
275.385,272.24,1.155230679,,
275.385,272.24,1.155230679,,
277.245,272.25,1.834710744,,
277.245,272.25,1.834710744,,
277.245,272.25,1.834710744,,
277.245,272.25,1.834710744,,
270.69,272.33,0.602210553,,
270.69,272.33,0.602210553,,
270.69,272.33,0.602210553,,
270.69,272.33,0.602210553,,
264.89,272.33,2.731979584,,
264.89,272.33,2.731979584,,
264.89,272.33,2.731979584,,
264.89,272.33,2.731979584,,
266.33,272.35,2.210391041,,
266.33,272.35,2.210391041,,
266.63,272.35,2.100238663,,
266.63,272.35,2.100238663,,
271.83,272.35,0.190930788,,
271.83,272.35,0.190930788,,
271.83,272.35,0.190930788,,
271.83,272.35,0.190930788,,
282.86,272.4,3.839941263,,
282.86,272.4,3.839941263,,
282.86,272.4,3.839941263,,
282.86,272.4,3.839941263,,
272.475,272.46,0.005505395,,
272.475,272.46,0.005505395,,
272.475,272.46,0.005505395,,
272.475,272.46,0.005505395,,
280.46,272.46,2.93621082,,
280.46,272.46,2.93621082,,
280.46,272.46,2.93621082,,
280.46,272.46,2.93621082,,
277.125,272.47,1.708444966,,
277.125,272.47,1.708444966,,
277.125,272.47,1.708444966,,
277.125,272.47,1.708444966,,
268.21,272.5,1.574311927,,
268.21,272.5,1.574311927,,
268.21,272.5,1.574311927,,
268.21,272.5,1.574311927,,
277.245,272.52,1.733817701,,
277.245,272.52,1.733817701,,
277.245,272.52,1.733817701,,
277.245,272.52,1.733817701,,
282.215,272.57,3.538540558,,
282.215,272.57,3.538540558,,
282.215,272.57,3.538540558,,
282.215,272.57,3.538540558,,
279.355,272.58,2.485508841,,
279.355,272.58,2.485508841,,
279.355,272.58,2.485508841,,
279.355,272.58,2.485508841,,
272.275,272.58,0.111893756,,
272.275,272.58,0.111893756,,
272.275,272.58,0.111893756,,
272.275,272.58,0.111893756,,
260.535,272.59,4.422392604,,
260.535,272.59,4.422392604,,
260.535,272.59,4.422392604,,
260.535,272.59,4.422392604,,
273.855,272.61,0.456696379,,
273.855,272.61,0.456696379,,
273.855,272.61,0.456696379,,
273.855,272.61,0.456696379,,
270.58,272.62,0.748294329,,
270.58,272.62,0.748294329,,
270.58,272.62,0.748294329,,
270.58,272.62,0.748294329,,
269.465,272.69,1.18266163,,
269.465,272.69,1.18266163,,
269.465,272.69,1.18266163,,
269.465,272.69,1.18266163,,
272.26,272.71,0.165010451,,
272.26,272.71,0.165010451,,
272.26,272.71,0.165010451,,
272.26,272.71,0.165010451,,
275.775,272.76,1.105367356,,
275.775,272.76,1.105367356,,
275.775,272.76,1.105367356,,
275.775,272.76,1.105367356,,
272.605,272.77,0.060490523,,
272.605,272.77,0.060490523,,
272.605,272.77,0.060490523,,
272.605,272.77,0.060490523,,
274.495,272.77,0.632400924,,
274.495,272.77,0.632400924,,
274.495,272.77,0.632400924,,
274.495,272.77,0.632400924,,
273.505,272.82,0.251081299,,
273.505,272.82,0.251081299,,
273.505,272.82,0.251081299,,
273.505,272.82,0.251081299,,
275.435,272.82,0.958507441,,
275.435,272.82,0.958507441,,
275.435,272.82,0.958507441,,
275.435,272.82,0.958507441,,
270.14,272.88,1.004104368,,
270.14,272.88,1.004104368,,
270.14,272.88,1.004104368,,
270.14,272.88,1.004104368,,
278.46,272.9,2.037376328,,
278.46,272.9,2.037376328,,
278.46,272.9,2.037376328,,
278.46,272.9,2.037376328,,
270.195,272.9,0.99120557,,
270.195,272.9,0.99120557,,
270.195,272.9,0.99120557,,
270.195,272.9,0.99120557,,
273.09,272.92,0.062289316,,
273.09,272.92,0.062289316,,
273.09,272.92,0.062289316,,
273.09,272.92,0.062289316,,
274.745,272.93,0.665005679,,
274.745,272.93,0.665005679,,
274.745,272.93,0.665005679,,
274.745,272.93,0.665005679,,
274.11,272.93,0.43234529,,
274.11,272.93,0.43234529,,
274.11,272.93,0.43234529,,
274.11,272.93,0.43234529,,
284.36,272.94,4.184069759,,
284.36,272.94,4.184069759,,
284.36,272.94,4.184069759,,
284.36,272.94,4.184069759,,
275.91,272.99,1.06963625,,
275.91,272.99,1.06963625,,
275.91,272.99,1.06963625,,
275.91,272.99,1.06963625,,
272.845,273,0.056776557,,
272.845,273,0.056776557,,
272.845,273,0.056776557,,
272.845,273,0.056776557,,
271.06,273,0.710622711,,
271.06,273,0.710622711,,
271.06,273,0.710622711,,
271.06,273,0.710622711,,
276.145,273.05,1.133492034,,
276.145,273.05,1.133492034,,
276.145,273.05,1.133492034,,
276.145,273.05,1.133492034,,
271.695,273.07,0.503533892,,
271.695,273.07,0.503533892,,
271.695,273.07,0.503533892,,
271.695,273.07,0.503533892,,
272.325,273.09,0.280127431,,
272.325,273.09,0.280127431,,
272.325,273.09,0.280127431,,
272.325,273.09,0.280127431,,
282.425,273.09,3.418287012,,
282.425,273.09,3.418287012,,
282.425,273.09,3.418287012,,
282.425,273.09,3.418287012,,
275.305,273.11,0.803705467,,
275.305,273.11,0.803705467,,
275.305,273.11,0.803705467,,
275.305,273.11,0.803705467,,
273.935,273.19,0.272703979,,
273.935,273.19,0.272703979,,
273.935,273.19,0.272703979,,
273.935,273.19,0.272703979,,
272.12,273.22,0.402605959,,
272.12,273.22,0.402605959,,
272.12,273.22,0.402605959,,
272.12,273.22,0.402605959,,
270.86,273.23,0.867401091,,
270.86,273.23,0.867401091,,
270.86,273.23,0.867401091,,
270.86,273.23,0.867401091,,
258.685,273.26,5.333748079,,
258.685,273.26,5.333748079,,
258.685,273.26,5.333748079,,
258.685,273.26,5.333748079,,
276.12,273.3,1.03183315,,
276.12,273.3,1.03183315,,
276.12,273.3,1.03183315,,
276.12,273.3,1.03183315,,
282.645,273.31,3.415535473,,
282.645,273.31,3.415535473,,
282.645,273.31,3.415535473,,
282.645,273.31,3.415535473,,
279.39,273.31,2.224580147,,
279.39,273.31,2.224580147,,
279.39,273.31,2.224580147,,
279.39,273.31,2.224580147,,
270.625,273.33,0.989646215,,
270.625,273.33,0.989646215,,
270.625,273.33,0.989646215,,
270.625,273.33,0.989646215,,
275.275,273.33,0.711594044,,
275.275,273.33,0.711594044,,
275.275,273.33,0.711594044,,
275.275,273.33,0.711594044,,
265.98,273.34,2.692617253,,
265.98,273.34,2.692617253,,
265.98,273.34,2.692617253,,
265.98,273.34,2.692617253,,
264.105,273.34,3.378576132,,
264.105,273.34,3.378576132,,
264.105,273.34,3.378576132,,
264.105,273.34,3.378576132,,
275.085,273.36,0.631035996,,
275.085,273.36,0.631035996,,
275.085,273.36,0.631035996,,
275.085,273.36,0.631035996,,
276.035,273.43,0.952711846,,
276.035,273.43,0.952711846,,
276.035,273.43,0.952711846,,
276.035,273.43,0.952711846,,
271.995,273.5,0.550274223,,
271.995,273.5,0.550274223,,
271.995,273.5,0.550274223,,
271.995,273.5,0.550274223,,
278.375,273.52,1.775007312,,
278.375,273.52,1.775007312,,
278.375,273.52,1.775007312,,
278.375,273.52,1.775007312,,
272.785,273.52,0.268718924,,
272.785,273.52,0.268718924,,
272.785,273.52,0.268718924,,
272.785,273.52,0.268718924,,
271.475,273.53,0.751288707,,
271.475,273.53,0.751288707,,
271.475,273.53,0.751288707,,
271.475,273.53,0.751288707,,
275.315,273.53,0.652579242,,
275.315,273.53,0.652579242,,
275.315,273.53,0.652579242,,
275.315,273.53,0.652579242,,
278.905,273.55,1.95759459,,
278.905,273.55,1.95759459,,
278.905,273.55,1.95759459,,
278.905,273.55,1.95759459,,
275.22,273.56,0.606813862,,
275.22,273.56,0.606813862,,
275.22,273.56,0.606813862,,
275.22,273.56,0.606813862,,
275.86,273.6,0.826023392,,
275.86,273.6,0.826023392,,
275.86,273.6,0.826023392,,
275.86,273.6,0.826023392,,
278.81,273.64,1.889343663,,
278.81,273.64,1.889343663,,
278.81,273.64,1.889343663,,
278.81,273.64,1.889343663,,
270.205,273.67,1.266123433,,
270.205,273.67,1.266123433,,
270.205,273.67,1.266123433,,
270.205,273.67,1.266123433,,
278.015,273.68,1.583966676,,
278.015,273.68,1.583966676,,
278.015,273.68,1.583966676,,
278.015,273.68,1.583966676,,
278.29,273.7,1.677018634,,
278.29,273.7,1.677018634,,
278.29,273.7,1.677018634,,
278.29,273.7,1.677018634,,
271.355,273.74,0.871264704,,
271.355,273.74,0.871264704,,
271.355,273.74,0.871264704,,
271.355,273.74,0.871264704,,
271.715,273.76,0.747004676,,
271.715,273.76,0.747004676,,
271.715,273.76,0.747004676,,
271.715,273.76,0.747004676,,
276.18,273.82,0.861880067,,
276.18,273.82,0.861880067,,
276.18,273.82,0.861880067,,
276.18,273.82,0.861880067,,
279.595,273.82,2.109049741,,
279.595,273.82,2.109049741,,
279.595,273.82,2.109049741,,
279.595,273.82,2.109049741,,
270.675,273.85,1.159393829,,
270.675,273.85,1.159393829,,
270.675,273.85,1.159393829,,
270.675,273.85,1.159393829,,
279.325,273.89,1.984373289,,
279.325,273.89,1.984373289,,
279.325,273.89,1.984373289,,
279.325,273.89,1.984373289,,
278.415,273.9,1.648411829,,
278.415,273.9,1.648411829,,
278.415,273.9,1.648411829,,
278.415,273.9,1.648411829,,
269.475,273.95,1.633509765,,
269.475,273.95,1.633509765,,
269.475,273.95,1.633509765,,
269.475,273.95,1.633509765,,
281.74,273.96,2.839830632,,
281.74,273.96,2.839830632,,
281.74,273.96,2.839830632,,
281.74,273.96,2.839830632,,
265.45,274.04,3.134578894,,
265.45,274.04,3.134578894,,
265.45,274.04,3.134578894,,
265.45,274.04,3.134578894,,
270.195,274.1,1.424662532,,
270.195,274.1,1.424662532,,
270.195,274.1,1.424662532,,
270.195,274.1,1.424662532,,
275.86,274.12,0.6347585,,
275.86,274.12,0.6347585,,
275.86,274.12,0.6347585,,
275.86,274.12,0.6347585,,
268.535,274.14,2.044575764,,
268.535,274.14,2.044575764,,
268.535,274.14,2.044575764,,
268.535,274.14,2.044575764,,
264.58,274.16,3.494309892,,
264.58,274.16,3.494309892,,
264.58,274.16,3.494309892,,
264.58,274.16,3.494309892,,
275.42,274.17,0.455921509,,
275.42,274.17,0.455921509,,
275.42,274.17,0.455921509,,
275.42,274.17,0.455921509,,
271.01,274.17,1.152569574,,
271.01,274.17,1.152569574,,
271.01,274.17,1.152569574,,
271.01,274.17,1.152569574,,
275.67,274.18,0.543438617,,
275.67,274.18,0.543438617,,
275.67,274.18,0.543438617,,
275.67,274.18,0.543438617,,
274.515,274.19,0.118530946,,
274.515,274.19,0.118530946,,
274.515,274.19,0.118530946,,
274.515,274.19,0.118530946,,
269.725,274.19,1.628432839,,
269.725,274.19,1.628432839,,
269.725,274.19,1.628432839,,
269.725,274.19,1.628432839,,
276.725,274.22,0.913500109,,
276.725,274.22,0.913500109,,
276.725,274.22,0.913500109,,
276.725,274.22,0.913500109,,
272.365,274.25,0.687329079,,
272.365,274.25,0.687329079,,
272.365,274.25,0.687329079,,
272.365,274.25,0.687329079,,
282.74,274.26,3.091956538,,
282.74,274.26,3.091956538,,
282.74,274.26,3.091956538,,
282.74,274.26,3.091956538,,
275.22,274.32,0.32808399,,
275.22,274.32,0.32808399,,
275.22,274.32,0.32808399,,
275.22,274.32,0.32808399,,
271.02,274.33,1.206576022,,
271.02,274.33,1.206576022,,
271.02,274.33,1.206576022,,
271.02,274.33,1.206576022,,
280.87,274.35,2.376526335,,
280.87,274.35,2.376526335,,
280.87,274.35,2.376526335,,
280.87,274.35,2.376526335,,
271.96,274.36,0.874763085,,
271.96,274.36,0.874763085,,
271.96,274.36,0.874763085,,
271.96,274.36,0.874763085,,
275.255,274.37,0.322557131,,
275.255,274.37,0.322557131,,
275.255,274.37,0.322557131,,
275.255,274.37,0.322557131,,
273.42,274.39,0.353511425,,
273.42,274.39,0.353511425,,
273.42,274.39,0.353511425,,
273.42,274.39,0.353511425,,
271.29,274.39,1.129778782,,
271.29,274.39,1.129778782,,
271.29,274.39,1.129778782,,
271.29,274.39,1.129778782,,
269.34,274.4,1.844023324,,
269.34,274.4,1.844023324,,
269.34,274.4,1.844023324,,
269.34,274.4,1.844023324,,
275.255,274.44,0.296968372,,
275.255,274.44,0.296968372,,
275.255,274.44,0.296968372,,
275.255,274.44,0.296968372,,
273.335,274.46,0.409895795,,
273.335,274.46,0.409895795,,
273.335,274.46,0.409895795,,
273.335,274.46,0.409895795,,
274.385,274.48,0.034610901,,
274.385,274.48,0.034610901,,
274.385,274.48,0.034610901,,
274.385,274.48,0.034610901,,
265.705,274.5,3.204007286,,
265.705,274.5,3.204007286,,
265.705,274.5,3.204007286,,
265.705,274.5,3.204007286,,
277.035,274.5,0.923497268,,
277.035,274.5,0.923497268,,
277.035,274.5,0.923497268,,
277.035,274.5,0.923497268,,
265.46,274.53,3.303828361,,
265.46,274.53,3.303828361,,
265.46,274.53,3.303828361,,
265.46,274.53,3.303828361,,
271.595,274.6,1.094319009,,
271.595,274.6,1.094319009,,
271.595,274.6,1.094319009,,
271.595,274.6,1.094319009,,
272.845,274.62,0.64634768,,
272.845,274.62,0.64634768,,
272.845,274.62,0.64634768,,
272.845,274.62,0.64634768,,
281.22,274.62,2.403320953,,
281.22,274.62,2.403320953,,
281.22,274.62,2.403320953,,
281.22,274.62,2.403320953,,
269.775,274.63,1.767833085,,
269.775,274.63,1.767833085,,
269.775,274.63,1.767833085,,
269.775,274.63,1.767833085,,
272.02,274.65,0.957582378,,
272.02,274.65,0.957582378,,
272.02,274.65,0.957582378,,
272.02,274.65,0.957582378,,
280.69,274.66,2.195441637,,
280.69,274.66,2.195441637,,
280.69,274.66,2.195441637,,
280.69,274.66,2.195441637,,
274.71,274.66,0.018204325,,
274.71,274.66,0.018204325,,
274.71,274.66,0.018204325,,
274.71,274.66,0.018204325,,
276.78,274.69,0.760857694,,
276.78,274.69,0.760857694,,
276.78,274.69,0.760857694,,
276.78,274.69,0.760857694,,
277.125,274.7,0.882781216,,
277.125,274.7,0.882781216,,
277.125,274.7,0.882781216,,
277.125,274.7,0.882781216,,
270.715,274.72,1.457847991,,
270.715,274.72,1.457847991,,
270.715,274.72,1.457847991,,
270.715,274.72,1.457847991,,
281.74,274.76,2.540398894,,
281.74,274.76,2.540398894,,
281.74,274.76,2.540398894,,
281.74,274.76,2.540398894,,
274.56,274.76,0.072790799,,
274.56,274.76,0.072790799,,
274.56,274.76,0.072790799,,
274.56,274.76,0.072790799,,
278.755,274.76,1.453996215,,
278.755,274.76,1.453996215,,
278.755,274.76,1.453996215,,
278.755,274.76,1.453996215,,
275.195,274.77,0.154674819,,
275.195,274.77,0.154674819,,
275.195,274.77,0.154674819,,
275.195,274.77,0.154674819,,
276.85,274.79,0.749663379,,
276.85,274.79,0.749663379,,
276.85,274.79,0.749663379,,
276.85,274.79,0.749663379,,
272.74,274.79,0.746024237,,
272.74,274.79,0.746024237,,
272.74,274.79,0.746024237,,
272.74,274.79,0.746024237,,
275.88,274.8,0.3930131,,
275.88,274.8,0.3930131,,
275.88,274.8,0.3930131,,
275.88,274.8,0.3930131,,
264.58,274.82,3.726075249,,
264.58,274.82,3.726075249,,
264.58,274.82,3.726075249,,
264.58,274.82,3.726075249,,
275.38,274.88,0.181897555,,
275.38,274.88,0.181897555,,
275.38,274.88,0.181897555,,
275.38,274.88,0.181897555,,
273.335,274.91,0.572914772,,
273.335,274.91,0.572914772,,
273.335,274.91,0.572914772,,
273.335,274.91,0.572914772,,
274.725,274.93,0.074564435,,
274.725,274.93,0.074564435,,
274.725,274.93,0.074564435,,
274.725,274.93,0.074564435,,
275.835,274.94,0.325525569,,
275.835,274.94,0.325525569,,
275.835,274.94,0.325525569,,
275.835,274.94,0.325525569,,
277.055,274.95,0.765593744,,
277.055,274.95,0.765593744,,
277.055,274.95,0.765593744,,
277.055,274.95,0.765593744,,
274.44,274.96,0.189118417,,
274.44,274.96,0.189118417,,
274.44,274.96,0.189118417,,
274.44,274.96,0.189118417,,
285.42,274.97,3.800414591,,
285.42,274.97,3.800414591,,
285.42,274.97,3.800414591,,
285.42,274.97,3.800414591,,
266.57,275.01,3.06897931,,
266.57,275.01,3.06897931,,
266.57,275.01,3.06897931,,
266.57,275.01,3.06897931,,
268.735,275.13,2.324355759,,
268.735,275.13,2.324355759,,
268.735,275.13,2.324355759,,
268.735,275.13,2.324355759,,
275.085,275.14,0.019989823,,
275.085,275.14,0.019989823,,
275.085,275.14,0.019989823,,
275.085,275.14,0.019989823,,
278.555,275.16,1.233827591,,
278.555,275.16,1.233827591,,
278.555,275.16,1.233827591,,
278.555,275.16,1.233827591,,
276.42,275.21,0.439664256,,
276.42,275.21,0.439664256,,
276.42,275.21,0.439664256,,
276.42,275.21,0.439664256,,
254.84,275.23,7.408349381,,
254.84,275.23,7.408349381,,
254.84,275.23,7.408349381,,
254.84,275.23,7.408349381,,
265.705,275.24,3.464249382,,
265.705,275.24,3.464249382,,
265.705,275.24,3.464249382,,
265.705,275.24,3.464249382,,
265.705,275.24,3.464249382,,
265.705,275.24,3.464249382,,
265.705,275.24,3.464249382,,
265.705,275.24,3.464249382,,
274.11,275.24,0.410550792,,
274.11,275.24,0.410550792,,
274.11,275.24,0.410550792,,
274.11,275.24,0.410550792,,
282.255,275.26,2.541233743,,
282.255,275.26,2.541233743,,
282.255,275.26,2.541233743,,
282.255,275.26,2.541233743,,
281.45,275.28,2.241354257,,
281.45,275.28,2.241354257,,
281.45,275.28,2.241354257,,
281.45,275.28,2.241354257,,
281.155,275.3,2.126770795,,
281.155,275.3,2.126770795,,
281.155,275.3,2.126770795,,
281.155,275.3,2.126770795,,
280.075,275.33,1.723386482,,
280.075,275.33,1.723386482,,
280.075,275.33,1.723386482,,
280.075,275.33,1.723386482,,
269.755,275.33,2.024842916,,
269.755,275.33,2.024842916,,
269.755,275.33,2.024842916,,
269.755,275.33,2.024842916,,
270.88,275.34,1.619815501,,
270.88,275.34,1.619815501,,
270.88,275.34,1.619815501,,
270.88,275.34,1.619815501,,
275.485,275.35,0.049028509,,
275.485,275.35,0.049028509,,
275.485,275.35,0.049028509,,
275.485,275.35,0.049028509,,
272.13,275.36,1.173009878,,
272.13,275.36,1.173009878,,
272.13,275.36,1.173009878,,
272.13,275.36,1.173009878,,
267.18,275.37,2.974180194,,
267.18,275.37,2.974180194,,
267.18,275.37,2.974180194,,
267.18,275.37,2.974180194,,
276.165,275.41,0.274136742,,
276.165,275.41,0.274136742,,
276.165,275.41,0.274136742,,
276.165,275.41,0.274136742,,
274.445,275.41,0.350386696,,
274.445,275.41,0.350386696,,
274.445,275.41,0.350386696,,
274.445,275.41,0.350386696,,
281.225,275.43,2.103982863,,
281.225,275.43,2.103982863,,
281.225,275.43,2.103982863,,
281.225,275.43,2.103982863,,
267.09,275.43,3.027992593,,
267.09,275.43,3.027992593,,
267.09,275.43,3.027992593,,
267.09,275.43,3.027992593,,
277.81,275.45,0.856779815,,
277.81,275.45,0.856779815,,
277.81,275.45,0.856779815,,
277.81,275.45,0.856779815,,
280.2,275.45,1.724450899,,
280.2,275.45,1.724450899,,
280.2,275.45,1.724450899,,
280.2,275.45,1.724450899,,
271.75,275.49,1.357581037,,
271.75,275.49,1.357581037,,
271.75,275.49,1.357581037,,
271.75,275.49,1.357581037,,
273.58,275.49,0.693310102,,
273.58,275.49,0.693310102,,
273.58,275.49,0.693310102,,
273.58,275.49,0.693310102,,
272.245,275.52,1.18866144,,
272.245,275.52,1.18866144,,
272.245,275.52,1.18866144,,
272.245,275.52,1.18866144,,
277.57,275.52,0.744047619,,
277.57,275.52,0.744047619,,
277.57,275.52,0.744047619,,
277.57,275.52,0.744047619,,
283.115,275.54,2.749147129,,
283.115,275.54,2.749147129,,
283.115,275.54,2.749147129,,
283.115,275.54,2.749147129,,
275.17,275.55,0.137906006,,
275.17,275.55,0.137906006,,
275.17,275.55,0.137906006,,
275.17,275.55,0.137906006,,
281.33,275.55,2.097622936,,
281.33,275.55,2.097622936,,
281.33,275.55,2.097622936,,
281.33,275.55,2.097622936,,
267.04,275.55,3.088368717,,
267.04,275.55,3.088368717,,
267.04,275.55,3.088368717,,
267.04,275.55,3.088368717,,
275.835,275.56,0.099796777,,
275.835,275.56,0.099796777,,
275.835,275.56,0.099796777,,
275.835,275.56,0.099796777,,
273.505,275.58,0.752957399,,
273.505,275.58,0.752957399,,
273.505,275.58,0.752957399,,
273.505,275.58,0.752957399,,
278.415,275.59,1.025073479,,
278.415,275.59,1.025073479,,
278.415,275.59,1.025073479,,
278.415,275.59,1.025073479,,
280.01,275.59,1.603831779,,
280.01,275.59,1.603831779,,
280.01,275.59,1.603831779,,
280.01,275.59,1.603831779,,
271.315,275.65,1.572646472,,
271.315,275.65,1.572646472,,
271.315,275.65,1.572646472,,
271.315,275.65,1.572646472,,
271.44,275.67,1.534443356,,
271.44,275.67,1.534443356,,
271.44,275.67,1.534443356,,
271.44,275.67,1.534443356,,
275.22,275.68,0.166860128,,
275.22,275.68,0.166860128,,
275.22,275.68,0.166860128,,
275.22,275.68,0.166860128,,
280.595,275.69,1.779172259,,
280.595,275.69,1.779172259,,
280.595,275.69,1.779172259,,
280.595,275.69,1.779172259,,
281.505,275.7,2.10554951,,
281.505,275.7,2.10554951,,
281.505,275.7,2.10554951,,
281.505,275.7,2.10554951,,
271.02,275.7,1.69749728,,
271.02,275.7,1.69749728,,
271.02,275.7,1.69749728,,
271.02,275.7,1.69749728,,
283.115,275.71,2.685793043,,
283.115,275.71,2.685793043,,
283.115,275.71,2.685793043,,
283.115,275.71,2.685793043,,
269.58,275.73,2.230442825,,
269.58,275.73,2.230442825,,
269.58,275.73,2.230442825,,
269.58,275.73,2.230442825,,
277.3,275.75,0.562103354,,
277.3,275.75,0.562103354,,
277.3,275.75,0.562103354,,
277.3,275.75,0.562103354,,
278.76,275.77,1.084236864,,
278.76,275.77,1.084236864,,
278.76,275.77,1.084236864,,
278.76,275.77,1.084236864,,
278.685,275.77,1.057040287,,
278.685,275.77,1.057040287,,
278.685,275.77,1.057040287,,
278.685,275.77,1.057040287,,
266.21,275.79,3.473657493,,
266.21,275.79,3.473657493,,
266.21,275.79,3.473657493,,
266.21,275.79,3.473657493,,
275.685,275.8,0.041696882,,
275.685,275.8,0.041696882,,
275.685,275.8,0.041696882,,
275.685,275.8,0.041696882,,
277.525,275.8,0.625453227,,
277.525,275.8,0.625453227,,
277.525,275.8,0.625453227,,
277.525,275.8,0.625453227,,
279.43,275.84,1.301479118,,
279.43,275.84,1.301479118,,
279.43,275.84,1.301479118,,
279.43,275.84,1.301479118,,
272.81,275.85,1.102048215,,
272.81,275.85,1.102048215,,
272.81,275.85,1.102048215,,
272.81,275.85,1.102048215,,
274.46,275.88,0.514716543,,
274.46,275.88,0.514716543,,
274.46,275.88,0.514716543,,
274.46,275.88,0.514716543,,
273.505,275.91,0.871661049,,
273.505,275.91,0.871661049,,
273.505,275.91,0.871661049,,
273.505,275.91,0.871661049,,
277.525,275.93,0.578045156,,
277.525,275.93,0.578045156,,
277.525,275.93,0.578045156,,
277.525,275.93,0.578045156,,
275.92,275.94,0.007247952,,
275.92,275.94,0.007247952,,
275.92,275.94,0.007247952,,
275.92,275.94,0.007247952,,
274.575,275.95,0.498278674,,
274.575,275.95,0.498278674,,
274.575,275.95,0.498278674,,
274.575,275.95,0.498278674,,
281.155,275.98,1.875135879,,
281.155,275.98,1.875135879,,
281.155,275.98,1.875135879,,
281.155,275.98,1.875135879,,
281.505,276.02,1.987174842,,
281.505,276.02,1.987174842,,
281.505,276.02,1.987174842,,
281.505,276.02,1.987174842,,
278.12,276.03,0.757164076,,
278.12,276.03,0.757164076,,
278.12,276.03,0.757164076,,
278.12,276.03,0.757164076,,
275.91,276.06,0.054336014,,
275.91,276.06,0.054336014,,
275.91,276.06,0.054336014,,
275.91,276.06,0.054336014,,
272.825,276.07,1.175426522,,
272.825,276.07,1.175426522,,
272.825,276.07,1.175426522,,
272.825,276.07,1.175426522,,
275.085,276.08,0.360402782,,
275.085,276.08,0.360402782,,
275.085,276.08,0.360402782,,
275.085,276.08,0.360402782,,
274.46,276.08,0.586786439,,
274.46,276.08,0.586786439,,
274.46,276.08,0.586786439,,
274.46,276.08,0.586786439,,
273.42,276.11,0.974249393,,
273.42,276.11,0.974249393,,
273.42,276.11,0.974249393,,
273.42,276.11,0.974249393,,
277.735,276.15,0.573963426,,
277.735,276.15,0.573963426,,
277.735,276.15,0.573963426,,
277.735,276.15,0.573963426,,
276.39,276.16,0.083285052,,
276.39,276.16,0.083285052,,
276.39,276.16,0.083285052,,
276.39,276.16,0.083285052,,
265.705,276.18,3.792816279,,
265.705,276.18,3.792816279,,
265.705,276.18,3.792816279,,
