Prediction,Actual,Error %
242.8166666666667,260.78,6.888309430682293
242.8166666666667,260.78,6.888309430682293
259.418,260.78,0.5222793158984457
259.418,260.78,0.5222793158984457
90.21933333333335,6.33,1325.265929436546
90.21933333333335,6.33,1325.265929436546
64585.05733333333,65197.35,0.9391373524639699
64585.05733333333,65197.35,0.9391373524639699
64585.05733333333,65197.35,0.9391373524639699
64585.05733333333,65197.35,0.9391373524639699
79217.90400000001,79938.13,0.9009792948621578
79217.90400000001,79938.13,0.9009792948621578
79217.90400000001,79938.13,0.9009792948621578
79217.90400000001,79938.13,0.9009792948621578
208.11866666666668,264.93,21.44390342102945
208.11866666666668,264.93,21.44390342102945
259.418,264.93,2.080549579134111
259.418,264.93,2.080549579134111
90.21933333333335,6.45,1298.7493540051682
90.21933333333335,6.45,1298.7493540051682
64585.05733333333,66233.61,2.488997152150804
64585.05733333333,66233.61,2.488997152150804
64585.05733333333,66233.61,2.488997152150804
64585.05733333333,66233.61,2.488997152150804
79217.90400000001,82063.39,3.467424389852759
79217.90400000001,82063.39,3.467424389852759
79217.90400000001,82063.39,3.467424389852759
79217.90400000001,82063.39,3.467424389852759
228.96999999999994,232.82,1.6536380036079594
228.96999999999994,232.82,1.6536380036079594
228.96999999999994,232.82,1.6536380036079594
228.96999999999994,232.82,1.6536380036079594
5.6386666666666665,5.73,1.593949970913332
5.6386666666666665,5.73,1.593949970913332
56846.48533333334,58205.8,2.3353594773487614
56846.48533333334,58205.8,2.3353594773487614
56846.48533333334,58205.8,2.3353594773487614
56846.48533333334,58205.8,2.3353594773487614
69299.3926666667,70941.94,2.315340309742455
69299.3926666667,70941.94,2.315340309742455
69299.3926666667,70941.94,2.315340309742455
69299.3926666667,70941.94,2.315340309742455
218.51933333333332,233.73,6.507793893238638
218.51933333333332,233.73,6.507793893238638
250.67333333333332,233.73,7.24910509277086
250.67333333333332,233.73,7.24910509277086
39.43466666666665,5.78,582.2606689734714
39.43466666666665,5.78,582.2606689734714
67191.73599999999,58432.67,14.99001500359301
67191.73599999999,58432.67,14.99001500359301
67191.73599999999,58432.67,14.99001500359301
67191.73599999999,58432.67,14.99001500359301
73514.79333333332,70290.46,4.587156398369443
73514.79333333332,70290.46,4.587156398369443
73514.79333333332,70290.46,4.587156398369443
73514.79333333332,70290.46,4.587156398369443
276.1713333333334,275.8,0.13463862702443152
276.1713333333334,275.8,0.13463862702443152
276.1713333333334,275.8,0.13463862702443152
276.1713333333334,275.8,0.13463862702443152
6.8340000000000005,6.82,0.20527859237537
6.8340000000000005,6.82,0.20527859237537
69290.82133333333,68950.11,0.49414182708820253
69290.82133333333,68950.11,0.49414182708820253
69290.82133333333,68950.11,0.49414182708820253
69290.82133333333,68950.11,0.49414182708820253
84756.26799999998,83652.64,1.3192984704367756
84756.26799999998,83652.64,1.3192984704367756
84756.26799999998,83652.64,1.3192984704367756
84756.26799999998,83652.64,1.3192984704367756
273.8273333333334,277.9,1.4655151733237057
273.8273333333334,277.9,1.4655151733237057
273.8273333333334,277.9,1.4655151733237057
273.8273333333334,277.9,1.4655151733237057
6.656000000000001,6.76,1.5384615384615268
6.656000000000001,6.76,1.5384615384615268
68003.182,69476.45,2.1205286107738615
68003.182,69476.45,2.1205286107738615
