Prediction,Actual,Error %
111.454,117.6,5.226190476190477
101.33959999999999,94.75,6.954722955145108
107.03040000000001,111.69,4.171904378189617
97.6824,89.98,8.560124472104908
154.51439999999994,152.62,1.2412527846939676
128.71559999999997,126.43,1.8077987819346355
88.3316,92.44,4.444396365209869
90.09560000000002,119.11,24.35933171018385
87.89080000000001,74.47,18.021753726332772
89.4408,95.96,6.79366402667778
90.71,80.73,12.36219497089061
90.99999999999999,102.46,11.184852625414804
89.926,65.05,38.24135280553421
90.14080000000001,82.57,9.168947559646385
111.7132,115.76,3.4958534899792713
98.32279999999999,93.29,5.394790438417815
105.87080000000002,109.94,3.7012916136074048
93.1936,88.6,5.184650112866828
151.71999999999997,149.93,1.193890482225014
126.56640000000003,125.07,1.1964499880067458
98.80640000000001,91.06,8.506918515264669
100.726,117.32,14.144220934197063
98.32520000000002,73.39,33.97629104782671
100.00880000000001,94.55,5.773453199365427
94.23160000000001,78.74,19.67437134874272
95.78240000000001,99.91,4.131318186367718
93.8344,63.49,47.79398330445739
95.20360000000001,80.56,18.177259185700105
123.42640000000002,147.88,16.536110359751135
116.0976,118.86,2.324078748107016
122.40440000000001,141.16,13.286766789458762
113.27480000000001,113.45,0.15442926399293924
172.18160000000003,183.61,6.224279723326606
142.53439999999998,152.22,6.362895808697952
97.09440000000001,118.39,17.9876678773545
97.09440000000001,149.06,34.862203139675294
96.5864,95.15,1.5096163951655195
96.5864,119.8,19.37696160267112
85.2792,103.0,17.204660194174753
85.2792,128.12,33.43802684982828
84.89120000000001,82.81,2.51322304069558
84.89120000000001,103.01,17.58936025628579
120.52840000000002,137.42,12.291951680978002
119.9004,121.22,1.088599241049327
119.84360000000001,119.91,0.055374864481684063
119.29560000000001,105.77,12.78774699820366
167.13159999999996,175.65,4.8496441787646125
149.63080000000002,157.29,4.869476762667665
105.49080000000002,103.45,1.972740454325779
105.88599999999998,165.74,36.11318933268977
104.37480000000001,91.26,14.370808678500987
104.65480000000001,146.21,28.421585390876135
88.88600000000001,92.04,3.4267709691438464
90.03,143.82,37.40091781393408
88.27,82.15,7.449786975045636
89.21,128.36,30.500155811779383
115.72159999999998,115.7,0.018668971477941297
94.3504,94.31,0.04283745095959189
103.0968,103.08,0.016298020954601745
84.056,84.02,0.04284694120447675
146.27880000000002,146.23,0.03337208507148217
120.44999999999999,120.24,0.17465069860278923
88.5736,89.74,1.2997548473367462
89.58040000000003,91.2,1.775877192982431
87.86200000000001,73.15,20.112098427887904
88.67600000000002,74.34,19.284369114877606
90.646,79.02,14.71273095418882
92.1684,80.23,14.880219369313224
90.25439999999999,64.32,40.32089552238806
91.59719999999999,65.31,40.24988516306841
104.6068,112.89,7.337408096376999
85.7756,80.99,5.9088776392147215
99.31479999999999,101.8,2.4412573673870392
78.90440000000001,73.04,8.029025191675798
146.71479999999997,146.64,0.05100927441351746
98.55760000000001,99.24,0.6876259572752791
90.52399999999997,87.06,3.9788651504709054
90.58239999999999,117.05,22.612217001281508
89.8692,62.48,43.83674775928299
89.91639999999998,83.99,7.056078104536239
71.76479999999998,74.0,3.020540540540568
71.8112,97.71,26.50578241735748
71.19239999999999,54.51,30.604292790313693
71.23,71.98,1.0419560989163656
96.37360000000002,106.98,9.91437651897549
89.3452,77.68,15.016992790937175
93.42,101.6,8.051181102362198
86.8984,73.77,17.796394198183542
138.78440000000003,138.51,0.19810843982387022
107.14999999999998,106.97,0.16827147798446143
94.30879999999999,84.44,11.687351965892933
95.5064,93.08,2.606789858186507
93.6672,61.31,52.776382319360614
94.6524,67.58,40.05978100029595
81.25360000000002,72.8,11.612087912087944
82.24160000000002,79.75,3.1242633228840373
80.43320000000001,53.96,49.06078576723501
81.15800000000002,59.1,37.3231810490694
101.55079999999998,109.91,7.6054954053316495
86.1048,79.04,8.938259109311728
99.9944,104.38,4.201571182218813
82.32039999999999,75.07,9.65818569335287
143.15120000000002,142.44,0.4992979500140546
109.81440000000002,109.67,0.1316677304641367
103.19399999999997,86.61,19.147904399030104
103.54879999999997,95.48,8.450775031420159
102.23839999999997,62.29,64.13292663348848
102.49559999999998,68.67,49.258191349934435
92.52600000000002,74.42,24.329481322225238
94.09000000000002,81.54,15.391219033603152
92.12480000000001,54.76,68.23374726077431
93.50440000000002,59.99,55.866644440740146
109.09360000000001,111.73,2.359616933679401
91.82119999999999,90.95,0.9578889499724987
99.03679999999999,99.54,0.505525416917843
83.3028,81.03,2.8048870788596862
141.7312,141.66,0.05026118876182733
116.44199999999996,116.69,0.21252892278689955
83.7044,86.8,3.5663594470045976
83.7608,88.22,5.054636136930396
83.05680000000001,70.66,17.54429663175773
83.1028,71.81,15.72594346191338
73.0464,75.98,3.8610160568570655
73.09280000000001,77.14,5.2465646875810075
72.48400000000001,61.77,17.344989477092447
72.522,62.71,15.646627332163938
113.76879999999996,122.43,7.074409866862738
107.59560000000003,106.87,0.6789557406194708
107.43760000000003,106.82,0.5781688822318279
101.03599999999997,93.24,8.361218361218338
159.18599999999998,158.21,0.6169015864989384
139.638,138.4,0.8945086705202308
97.2384,92.87,4.703779476687837
98.38839999999999,138.39,28.904978683430883
96.61559999999997,81.08,19.16082881105078
97.55959999999997,120.82,19.252110577718938
81.7256,81.27,0.5606004675772167
81.7728,118.43,30.95263024571477
81.15639999999999,71.54,13.441990494828046
81.1948,104.25,22.115299760191846
